cycle,T_K,I_on_A,I_off_A,Rwin_Ion_over_Ioff,tau_s,retention_drop_frac_at_tobs
1.840000000000000000e+02,2.750000000000000000e+02,1.624821563952162998e-03,1.298876296173326339e-04,1.250944041968521248e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.840000000000000000e+02,3.000000000000000000e+02,1.773398927075687083e-03,1.417648485926689325e-04,1.250944041968521248e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.840000000000000000e+02,3.250000000000000000e+02,1.935562540728189051e-03,1.547281473663947760e-04,1.250944041968521425e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.840000000000000000e+02,3.500000000000000000e+02,2.112554762423327157e-03,1.688768395346406325e-04,1.250944041968521248e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.840000000000000000e+02,3.750000000000000000e+02,2.305731553659058370e-03,1.843193201536571743e-04,1.250944041968521248e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.850000000000000000e+02,2.500000000000000000e+02,1.484444844241608824e-03,1.190243648099080081e-04,1.247177287282644187e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.850000000000000000e+02,2.750000000000000000e+02,1.620185842239726210e-03,1.299082222520099583e-04,1.247177287282644187e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.850000000000000000e+02,3.000000000000000000e+02,1.768339304472537742e-03,1.417873242644920103e-04,1.247177287282644187e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.850000000000000000e+02,3.250000000000000000e+02,1.930040254776981034e-03,1.547526782645442455e-04,1.247177287282644187e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.850000000000000000e+02,3.500000000000000000e+02,2.106527506139839207e-03,1.689036135936657101e-04,1.247177287282644009e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.850000000000000000e+02,3.750000000000000000e+02,2.299153151412630224e-03,1.843485424932678142e-04,1.247177287282644187e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.860000000000000000e+02,2.500000000000000000e+02,1.480209626450291940e-03,1.190431310044584123e-04,1.243422962720003611e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.860000000000000000e+02,2.750000000000000000e+02,1.615563346543162204e-03,1.299287044698850351e-04,1.243422962720003611e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.860000000000000000e+02,3.000000000000000000e+02,1.763294117302102162e-03,1.418096794227503843e-04,1.243422962720003611e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.860000000000000000e+02,3.250000000000000000e+02,1.924533724267142327e-03,1.547770776290957368e-04,1.243422962720003788e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.860000000000000000e+02,3.500000000000000000e+02,2.100517446010956562e-03,1.689302440913627605e-04,1.243422962720003611e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.860000000000000000e+02,3.750000000000000000e+02,2.292593517776124381e-03,1.843776081439775321e-04,1.243422962720003788e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.870000000000000000e+02,2.500000000000000000e+02,1.475986492011084313e-03,1.190617971121621420e-04,1.239681012559075945e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.870000000000000000e+02,2.750000000000000000e+02,1.610954039127786459e-03,1.299490774487455222e-04,1.239681012559076123e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.870000000000000000e+02,3.000000000000000000e+02,1.758263324379150854e-03,1.418319153529313419e-04,1.239681012559075945e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.870000000000000000e+02,3.250000000000000000e+02,1.919042904247372653e-03,1.548013468630844356e-04,1.239681012559076123e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.870000000000000000e+02,3.500000000000000000e+02,2.094524532974930634e-03,1.689567325590636754e-04,1.239681012559075945e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.870000000000000000e+02,3.750000000000000000e+02,2.286052599201474252e-03,1.844065187771466708e-04,1.239681012559075945e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.880000000000000000e+02,2.500000000000000000e+02,1.471775406449396095e-03,1.190803641949560719e-04,1.235951381572728280e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.880000000000000000e+02,2.750000000000000000e+02,1.606357882366574435e-03,1.299693423476342520e-04,1.235951381572728280e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.880000000000000000e+02,3.000000000000000000e+02,1.753246884635958642e-03,1.418540333200631401e-04,1.235951381572728280e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.880000000000000000e+02,3.250000000000000000e+02,1.913567749894621358e-03,1.548254873472156522e-04,1.235951381572728280e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.880000000000000000e+02,3.500000000000000000e+02,2.088548718109988975e-03,1.689830805037285933e-04,1.235951381572728103e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.880000000000000000e+02,3.750000000000000000e+02,2.279530342293390778e-03,1.844352760375351336e-04,1.235951381572728458e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.890000000000000000e+02,2.500000000000000000e+02,1.467576335388994522e-03,1.190988332979653564e-04,1.232234015019579587e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.890000000000000000e+02,2.750000000000000000e+02,1.601774838739852998e-03,1.299895003072449109e-04,1.232234015019579765e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.890000000000000000e+02,3.000000000000000000e+02,1.748244757121968996e-03,1.418760345691471680e-04,1.232234015019579765e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.890000000000000000e+02,3.250000000000000000e+02,1.908108216513720087e-03,1.548495004403365035e-04,1.232234015019579587e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.890000000000000000e+02,3.500000000000000000e+02,2.082589952633936287e-03,1.690092894084606779e-04,1.232234015019579765e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.890000000000000000e+02,3.750000000000000000e+02,2.273026693808923113e-03,1.844638815438645163e-04,1.232234015019579587e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.900000000000000000e+02,2.500000000000000000e+02,1.463389244551725928e-03,1.191172054498562156e-04,1.228528858635587184e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.900000000000000000e+02,2.750000000000000000e+02,1.597204870834995983e-03,1.300095524503073650e-04,1.228528858635587007e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.900000000000000000e+02,3.000000000000000000e+02,1.743256901003460311e-03,1.418979203255781843e-04,1.228528858635587007e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.900000000000000000e+02,3.250000000000000000e+02,1.902664259537019354e-03,1.548733874798946118e-04,1.228528858635587007e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.900000000000000000e+02,3.500000000000000000e+02,2.076648187903756305e-03,1.690353607330068305e-04,1.228528858635587184e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.900000000000000000e+02,3.750000000000000000e+02,2.266541600657027977e-03,1.844923368893641919e-04,1.228528858635587007e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.910000000000000000e+02,2.500000000000000000e+02,1.459214099757232767e-03,1.191354816631799392e-04,1.224835858625833751e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.910000000000000000e+02,2.750000000000000000e+02,1.592647941346117145e-03,1.300294998819628476e-04,1.224835858625833751e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.910000000000000000e+02,3.000000000000000000e+02,1.738283275563211544e-03,1.419196917955540638e-04,1.224835858625833751e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.910000000000000000e+02,3.250000000000000000e+02,1.897235834524023173e-03,1.548971497823853382e-04,1.224835858625833751e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.910000000000000000e+02,3.500000000000000000e+02,2.070723375415212814e-03,1.690612959142456892e-04,1.224835858625833751e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.910000000000000000e+02,3.750000000000000000e+02,2.260075009898132505e-03,1.845206436423042513e-04,1.224835858625833929e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.920000000000000000e+02,2.500000000000000000e+02,1.455050866922678009e-03,1.191536629347076200e-04,1.221154961656528393e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.920000000000000000e+02,2.750000000000000000e+02,1.588104013073767667e-03,1.300493436901294716e-04,1.221154961656528570e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.920000000000000000e+02,3.000000000000000000e+02,1.733323840200171962e-03,1.419413501664746214e-04,1.221154961656528393e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.920000000000000000e+02,3.250000000000000000e+02,1.891822897161028879e-03,1.549207886437870083e-04,1.221154961656528570e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.920000000000000000e+02,3.500000000000000000e+02,2.064815466802458459e-03,1.690870963666628074e-04,1.221154961656528393e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.920000000000000000e+02,3.750000000000000000e+02,2.253626868743705772e-03,1.845488033465140490e-04,1.221154961656528393e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.930000000000000000e+02,2.500000000000000000e+02,1.450899512062464331e-03,1.191717502457563906e-04,1.217486114847196887e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.930000000000000000e+02,2.750000000000000000e+02,1.583573048924629550e-03,1.300690849458582268e-04,1.217486114847196887e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.930000000000000000e+02,3.000000000000000000e+02,1.728378554429126990e-03,1.419628966073301633e-04,1.217486114847196887e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.930000000000000000e+02,3.250000000000000000e+02,1.886425403260761973e-03,1.549443053399850796e-04,1.217486114847196710e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.930000000000000000e+02,3.500000000000000000e+02,2.058924413837634037e-03,1.691127634828134185e-04,1.217486114847196710e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.930000000000000000e+02,3.750000000000000000e+02,2.247197124555824679e-03,1.845768175218871982e-04,1.217486114847196887e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.940000000000000000e+02,2.500000000000000000e+02,1.446760001287956997e-03,1.191897445625072707e-04,1.213829265763066978e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.940000000000000000e+02,2.750000000000000000e+02,1.579055011911215285e-03,1.300887247036799249e-04,1.213829265763066800e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.940000000000000000e+02,3.000000000000000000e+02,1.723447377880369053e-03,1.419843322690801711e-04,1.213829265763066800e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.940000000000000000e+02,3.250000000000000000e+02,1.881043308762017684e-03,1.549677011271853306e-04,1.213829265763066978e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.940000000000000000e+02,3.500000000000000000e+02,2.053050168430478606e-03,1.691382986337737081e-04,1.213829265763066800e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.940000000000000000e+02,3.750000000000000000e+02,2.240785724846745038e-03,1.846046876648741776e-04,1.213829265763066800e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.950000000000000000e+02,2.500000000000000000e+02,1.442632300807208685e-03,1.192076468363148289e-04,1.210184362407640712e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.950000000000000000e+02,2.750000000000000000e+02,1.574549865151565146e-03,1.301082640019431179e-04,1.210184362407640712e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.950000000000000000e+02,3.000000000000000000e+02,1.718530270299368622e-03,1.420056582850221752e-04,1.210184362407640712e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.950000000000000000e+02,3.250000000000000000e+02,1.875676569729300795e-03,1.549909772423166150e-04,1.210184362407640712e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.950000000000000000e+02,3.500000000000000000e+02,2.047192682627936144e-03,1.691637031695800240e-04,1.210184362407640890e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.950000000000000000e+02,3.750000000000000000e+02,2.234392617278475272e-03,1.846324152489617657e-04,1.210184362407640535e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.960000000000000000e+02,2.500000000000000000e+02,1.438516376924682148e-03,1.192254580040089974e-04,1.206551353215444600e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.960000000000000000e+02,2.750000000000000000e+02,1.570057571868945781e-03,1.301277038631436147e-04,1.206551353215444777e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.960000000000000000e+02,3.000000000000000000e+02,1.713627191546444623e-03,1.420268757711513029e-04,1.206551353215444777e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.960000000000000000e+02,3.250000000000000000e+02,1.870325142352467426e-03,1.550141349034231798e-04,1.206551353215444777e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.960000000000000000e+02,3.500000000000000000e+02,2.041351908613762631e-03,1.691889784196573803e-04,1.206551353215444600e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.960000000000000000e+02,3.750000000000000000e+02,2.228017749662346628e-03,1.846600017251405490e-04,1.206551353215444600e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.970000000000000000e+02,2.500000000000000000e+02,1.434412196040976348e-03,1.192431789881892839e-04,1.202930187044955446e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.970000000000000000e+02,2.750000000000000000e+02,1.565578095391550323e-03,1.301470452942455128e-04,1.202930187044955446e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.970000000000000000e+02,3.000000000000000000e+02,1.708738101596437220e-03,1.420479858265107195e-04,1.202930187044955446e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.970000000000000000e+02,3.250000000000000000e+02,1.864988982946365944e-03,1.550371753100471728e-04,1.202930187044955446e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.970000000000000000e+02,3.500000000000000000e+02,2.035527798708138773e-03,1.692141256932367668e-04,1.202930187044955268e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.970000000000000000e+02,3.750000000000000000e+02,2.221661069958588176e-03,1.846874485223605846e-04,1.202930187044955623e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.980000000000000000e+02,2.500000000000000000e+02,1.430319724652550847e-03,1.192608106975114615e-04,1.199320813171695477e+01,9.751124699375864863e+07,2.038954951701144047e-03
1.980000000000000000e+02,2.750000000000000000e+02,1.561111399152199149e-03,1.301662892869940994e-04,1.199320813171695477e+01,1.460036572372009978e+07,1.121054822539313545e-02
1.980000000000000000e+02,3.000000000000000000e+02,1.703862960538381037e-03,1.420689895335331798e-04,1.199320813171695477e+01,3.000000000000000000e+06,4.575725881790104754e-02
1.980000000000000000e+02,3.250000000000000000e+02,1.859668047950482428e-03,1.550600996436014714e-04,1.199320813171695477e+01,7.863364131961344974e+05,1.446954299318927717e-01
1.980000000000000000e+02,3.500000000000000000e+02,2.029720305367277954e-03,1.692391462797621039e-04,1.199320813171695477e+01,2.495564427446389454e+05,3.553736843032748727e-01
1.980000000000000000e+02,3.750000000000000000e+02,2.215322526275901368e-03,1.847147570479754899e-04,1.199320813171695477e+01,9.229704549441397830e+04,6.586367856808932331e-01
1.990000000000000000e+02,2.500000000000000000e+02,1.426238929351453027e-03,1.192783540269673069e-04,1.195723181281491065e+01,9.751124699375864863e+07,2.038954951701144047e-03
